1643829	444
909559	444
1832014	444
305452	444
436611	444
499488	444
532596	444
989540	443
1236988	443
342207	442
393239	442
459012	442
494606	442
792461	442
47330	442
1825444	442
223370	441
521936	441
18315	441
924551	441
1014481	441
1022426	440
1279272	440
1676482	440
439609	440
602861	440
746030	440
661333	439
1019398	439
2414617	439
2306930	439
173234	439
210316	439
74301	439
1929702	438
1016145	438
1164143	438
744636	438
790060	437
1111593	437
2047493	437
1282080	436
504171	436
1390177	436
584079	435
712111	435
766939	435
910293	435
919827	435
954337	435
230367	435
2253014	435
1685122	435
706150	434
515670	434
807111	434
1483447	434
45107	434
1174491	434
1241096	434
1308373	433
1925508	433
135227	433
2249474	433
788334	433
1050479	433
219107	433
397905	432
1392496	432
1253985	432
634147	432
1006950	432
929581	431
2166472	431
391989	431
240733	430
2153723	430
1089673	430
1240613	429
288162	429
897698	429
187298	428
1120850	428
1173967	428
1466264	428
647452	428
4392	428
2291108	428
2276949	427
1229091	427
1796464	427
286460	427
1557107	427
965651	427
2454872	426
528821	426
129299	426
811298	426
637877	425
735860	425
2280139	425
891345	425
919017	425
346213	425
277481	424
297558	424
313330	424
864869	424
977916	424
1332626	424
1457867	423
685287	423
1733209	423
1812791	423
1342479	422
323044	422
2033133	422
637050	421
2254381	421
1483665	421
910748	421
36323	421
79696	420
959688	420
393995	420
530067	420
346872	419
517474	419
975881	419
1019640	419
856930	418
875289	418
686777	418
1101897	418
328284	418
397819	418
514788	418
1502678	418
909638	417
920901	417
1578922	416
716630	416
1344469	415
324990	415
347765	415
370605	415
2092512	414
940726	414
984481	414
913031	413
724034	413
251437	413
311463	413
437683	413
528089	413
339306	413
1807993	413
1451284	413
5774	413
1268030	413
1200581	412
266003	412
506780	412
700421	412
751785	412
885158	412
1029312	412
942641	411
949314	411
1052199	411
346499	411
373744	411
1771982	411
1890760	411
947022	410
1064743	410
730288	410
806823	410
1098181	410
231114	410
71057	410
431625	409
472440	409
1159397	409
2307071	409
1516524	409
1327719	408
708646	408
1582291	408
1587783	408
1627761	407
1896273	407
1045518	407
460901	407
525926	407
1906151	406
2191191	406
2365580	406
1271261	406
1293009	406
172013	405
1312129	405
647383	405
1752046	405
2266870	405
924000	405
107427	405
73185	404
841290	404
386151	404
901187	404
980453	404
1022717	404
